"formula","logLik","RMSE","MAE","R","R2","AIC","n_predictors","intercept","sigma","sigma2","MWa","logKowb","Mptc","LogSaqd","LogSoce","Hdf","Hag","MVh","Texpi","Skin.thicknessj","model_rank"
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + Hag + MVh + Texpi + Skin.thicknessj",-356.845232710024,0.735451162476816,0.576290570882842,0.766328074742054,0.587258718137862,735.690465420049,9,-9.79513548194382,0.74718158619889,0.558280322754689,-0.00339023178243986,NA,-0.00273808550574552,-0.412145039204706,0.28935619404211,-0.080150974518667,0.0632106997978058,-0.00260339322661714,0.0270203948531898,-0.000884953553696075,1
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + Hag + MVh + Texpi",-356.845232843626,0.735451162782915,0.576290376021553,0.766328074517887,0.587258717794292,733.690465687253,8,-9.79523821260015,0.745983219120303,0.55649096320909,-0.00339017415228639,NA,-0.00273807996411803,-0.412144747527449,0.289357316356034,-0.0801501424602697,0.0632105487924844,-0.00260339442205735,0.0270204276572322,NA,2
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + MVh + Texpi + Skin.thicknessj",-358.022203002446,0.738152698339623,0.587212313677559,0.764343443984863,0.584220900362642,736.044406004892,8,-10.6341558065457,0.74872344211966,0.560586792779512,-0.00200432338414893,NA,-0.00282040634316022,-0.375179559999309,0.262555923462003,-0.0661191567359917,NA,-0.00301024882849359,0.0300037091376057,0.0178075702217827,3
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + MVh + Texpi",-358.022256707914,0.738152821837567,0.58721853999556,0.764343352975163,0.584220761237315,734.044513415829,7,-10.6321288287082,0.74752656651296,0.558795967642654,-0.00200541648566909,NA,-0.00282052181823398,-0.375183652533318,0.26253205005453,-0.0661352262010958,NA,-0.00301024433097292,0.0300031924205532,NA,4
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + Hag + Texpi + Skin.thicknessj",-358.164032622669,0.738478913444455,0.57804556582884,0.764102954414649,0.583853324945195,736.328065245338,8,-8.92623827926788,0.749054328800302,0.561082387494471,-0.00537212499739417,NA,-0.00246602303416421,-0.4008095796316,0.29626194951379,-0.0636892625425697,0.0742844997162703,NA,0.0237981392627971,-0.0049126795703765,5
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + Hag + Texpi",-358.164036706252,0.738478922838971,0.57804687040284,0.764102947486282,0.583853314357224,734.328073412503,7,-8.92680635853043,0.747856808645353,0.559289806237213,-0.00537181012409602,NA,-0.00246599157711752,-0.40080793153287,0.29626819747837,-0.0636846015298757,0.0742836896606087,NA,0.0237983131557732,NA,6
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hag + MVh + Texpi + Skin.thicknessj",-358.583118028899,0.739443673101124,0.580279490628526,0.763390656538592,0.582765294490422,737.166236057797,8,-9.48601400657526,0.750032904334313,0.562549357584165,-0.00401121970925202,NA,-0.00270641954766418,-0.435772799291507,0.331249318168072,NA,0.0468421058595744,-0.00189786228439845,0.0257509532680073,0.119265921062643,7
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hag + MVh + Texpi",-358.585521902319,0.739449210595353,0.580379430887728,0.763386563512009,0.582759045350674,735.171043804638,7,-9.47171627516281,0.748839418009702,0.560760473965109,-0.0040198675698639,NA,-0.00270712308594316,-0.435845268018031,0.331156543840858,NA,0.046839552487598,-0.00189671246285148,0.0257447474497497,NA,8
"logkpl ~ MWa + logKowb + Mptc + Hdf + Hag + MVh + Texpi + Skin.thicknessj",-359.177503977572,0.740814146928612,0.580867060192346,0.762376067415179,0.581217268167433,738.355007955143,8,-9.34576417791647,0.751423004084351,0.56463653106715,-0.0028218559924956,0.36111287310254,-0.00237162136249334,NA,NA,-0.0641747158863259,0.0528190637430141,-0.00191926080792383,0.0259137092264742,0.177787825247774,9
"logkpl ~ MWa + logKowb + Mptc + Hdf + Hag + MVh + Texpi",-359.182830808539,0.740826440462822,0.580890014341788,0.762366951648559,0.581203368965916,736.365661617078,7,-9.32403434166577,0.750234137211026,0.562851260636772,-0.00283214351218073,0.361053302618169,-0.00237188792798592,NA,NA,-0.0643052084339875,0.052825406374328,-0.00191743371102194,0.0259045343521648,NA,10
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + MVh + Texpi + Skin.thicknessj",-359.253911346932,0.740990503306641,0.588286744419047,0.762245272650453,0.581017855677963,736.507822693863,7,-10.1793004704498,0.750400283476006,0.56310058544087,-0.00285103767367252,NA,-0.00277462324981718,-0.403867954012424,0.304752936521462,NA,NA,-0.00230955599897965,0.0282392219767052,0.117447996809568,11
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + MVh + Texpi",-359.256232776294,0.740995862070915,0.588379669575305,0.762241297482435,0.581011795587706,734.512465552589,6,-10.1651834469526,0.749209843857161,0.561315390132472,-0.00285961600319223,NA,-0.00277531240377954,-0.403941030817006,0.304662998550148,NA,NA,-0.00230840160332364,0.0282329771775966,NA,12
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hag + Texpi + Skin.thicknessj",-359.318626730471,0.741139906168915,0.580857159160994,0.762134426041763,0.580848883358007,736.637253460942,7,-8.86426830585901,0.750551583593487,0.563327679634691,-0.00544271115266296,NA,-0.00250141797685037,-0.423276093009108,0.329938205606705,NA,0.0579858892008443,NA,0.0234647594239405,0.0971069004168591,13
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hag + Texpi",-359.320213225952,0.741143569153394,0.580839798713921,0.762131707877013,0.580844740151533,734.640426451905,6,-8.85293244543542,0.749359188281152,0.561539193061388,-0.00544904686074581,NA,-0.00250209200161758,-0.423341269199666,0.329863306616044,NA,0.0579783122989604,NA,0.0234608339234662,NA,14
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + Texpi + Skin.thicknessj",-359.819118088576,0.742296365489566,0.59130325178979,0.761275110204864,0.579539793417429,737.638236177152,7,-9.77592928885945,0.751722728700168,0.565087060844426,-0.00407180979260578,NA,-0.0025141160037725,-0.354004893708234,0.265184005240441,-0.0436266349917401,NA,NA,0.0267943366149529,0.0169123749060644,15
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + Texpi",-359.819165990854,0.742296476261185,0.591301357302862,0.761275027784506,0.579539667928301,735.638331981709,6,-9.77400542584117,0.7505248754306,0.563287588640117,-0.00407284500976827,NA,-0.00251422610848006,-0.354008810554882,0.265161328230057,-0.0436419285541056,NA,NA,0.0267938504274613,NA,16
"logkpl ~ MWa + logKowb + Mptc + Hdf + Hag + Texpi + Skin.thicknessj",-359.91394562582,0.742515681795936,0.581825595159781,0.761111884868798,0.579291301288535,737.827891251639,7,-8.73043860358691,0.751944830087077,0.565421027494683,-0.00440702899528686,0.358230524416884,-0.00220465318541089,NA,NA,-0.0533675488956773,0.0624969352405805,NA,0.0235679751548922,0.154335356469747,17
"logkpl ~ MWa + logKowb + Mptc + Hdf + Hag + Texpi",-359.917941937522,0.742524925853817,0.581745392846763,0.761105003185522,0.579280825874034,735.835883875045,6,-8.71208140890521,0.750755857400117,0.563634357420584,-0.00441465042869976,0.358181187815985,-0.00220502261664766,NA,NA,-0.0534897742272677,0.0624944430797239,NA,0.0235619483237324,NA,18
"logkpl ~ MWa + logKowb + Mptc + Hdf + MVh + Texpi + Skin.thicknessj",-359.99951205396,0.74271363470377,0.588180456653785,0.760964487685133,0.579066951517897,737.99902410792,7,-10.0880241921552,0.752145296783331,0.565722547473285,-0.00168766373152998,0.333375501470505,-0.00246706238445757,NA,NA,-0.0534097091802506,NA,-0.00231188472432908,0.0285185412517303,0.181090709483359,19
"logkpl ~ MWa + logKowb + Mptc + Hdf + MVh + Texpi",-360.005010420638,0.742726356656652,0.588224765923651,0.760955012505674,0.579052531057511,736.010020841275,6,-10.0659814050317,0.750959521074997,0.563940202293189,-0.0016980036659128,0.333311431518671,-0.00246734557643456,NA,NA,-0.0535413095683021,NA,-0.00231007170321482,0.0285095145145027,NA,20
"logkpl ~ MWa + logKowb + Mptc + Hag + MVh + Texpi + Skin.thicknessj",-360.311233560829,0.743435230540687,0.583294235918029,0.760426607315828,0.57824862511386,738.622467121658,7,-9.145929885224,0.752876056109072,0.566822355862351,-0.00340400555034834,0.386872557062671,-0.00239043374602096,NA,NA,NA,0.0405870879526464,-0.00142107532297076,0.0250022817836865,0.255001087737689,21
"logkpl ~ MWa + logKowb + Mptc + Hag + MVh + Texpi",-360.322124300426,0.743460453895368,0.58328918177071,0.760407789394329,0.57822000617157,736.644248600852,6,-9.11415190018417,0.751701755823862,0.565055529708677,-0.00342047332152305,0.386862234079295,-0.00239087133364718,NA,NA,NA,0.0405604871576853,-0.00141699815995978,0.0249864501030833,NA,22
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Texpi + Skin.thicknessj",-360.396160913838,0.74363194810843,0.591670526186961,0.760279816601137,0.578025399531058,736.792321827675,6,-9.59314480265567,0.751875151060149,0.565316242781721,-0.00433368843287226,NA,-0.00253239670993581,-0.378093573400128,0.294982274331529,NA,NA,NA,0.0260652784706341,0.0884598466003158,23
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Texpi",-360.397468651907,0.743634977634253,0.591703945870263,0.760277555442675,0.57802196130989,734.794937303813,5,-9.58273148262143,0.75068380799069,0.563526179579402,-0.00433959204514718,NA,-0.00253300703461502,-0.378158324802946,0.29491820499774,NA,NA,NA,0.0260613929318102,NA,24
"logkpl ~ MWa + logKowb + Mptc + Hag + Texpi + Skin.thicknessj",-360.730873840652,0.744407751968403,0.582966355582072,0.759700256084332,0.5771444790946,737.461747681305,6,-8.69555566805368,0.752659554750567,0.566496405357322,-0.0045554573905592,0.381282038444911,-0.00225870171553739,NA,NA,NA,0.0496753315817023,NA,0.0233048817610112,0.226774658425722,25
"logkpl ~ MWa + logKowb + Mptc + Hag + Texpi",-360.739467297621,0.744427680696165,0.582980532391363,0.759685354635617,0.577121838047844,735.478934595243,5,-8.66843574436611,0.751484024993681,0.564728239820704,-0.00456716812495493,0.381287123881197,-0.00225942720902192,NA,NA,NA,0.0496284718432605,NA,0.0232951303096886,NA,26
"logkpl ~ MWa + logKowb + Mptc + MVh + Texpi + Skin.thicknessj",-360.813163960804,0.744598609463289,0.589386767605251,0.759557516464226,0.576927620817303,737.626327921607,6,-9.76614723733791,0.752852527911771,0.566786928783144,-0.00241917679037431,0.361242653664854,-0.00246421351702096,NA,NA,NA,NA,-0.00180177883666522,0.0272070083683441,0.247286736523496,27
"logkpl ~ MWa + logKowb + Mptc + MVh + Texpi",-360.823373974403,0.744622293210435,0.589460168672625,0.759539799301505,0.57690070672297,735.646747948807,5,-9.73493579485836,0.751680482217573,0.565023547346844,-0.00243577263449683,0.361248932776587,-0.00246459098169202,NA,NA,NA,NA,-0.00179758296881371,0.0271902540342415,NA,28
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + Hag + MVh + Skin.thicknessj",-361.018007224419,0.745073920012043,0.58668947967578,0.759201762663337,0.576387316431118,742.036014448837,8,-1.59389293033188,0.755743779410174,0.571148660117173,-0.00445620028016958,NA,-0.00267645606289635,-0.414079254965914,0.30037700095224,-0.0710405625901277,0.0881866338730588,-0.00161227298619016,NA,-0.0348807943253829,29
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + Hag + MVh",-361.018209467535,0.745074389439205,0.586706966821968,0.759201411118407,0.576386782644181,740.036418935071,7,-1.59754982314712,0.754536030557628,0.569324621409661,-0.00445397967020915,NA,-0.00267623467802996,-0.414067850415992,0.300421766856678,-0.0710073291764625,0.0881818768691736,-0.00161227267767818,NA,NA,30
"logkpl ~ MWa + logKowb + Mptc + Hdf + Texpi + Skin.thicknessj",-361.10276017809,0.745270666281425,0.591285568729906,0.75905438950802,0.576163566231393,738.205520356181,6,-9.48816062202413,0.753532034518422,0.567810527045473,-0.00341139942022634,0.323407993881933,-0.0022799902325485,NA,NA,-0.0374162972917891,NA,NA,0.0261802036265369,0.152497796504036,31
"logkpl ~ MWa + logKowb + Mptc + Hdf + Texpi",-361.106633104198,0.745279658168133,0.591264547239823,0.759047652505086,0.576153338773482,736.213266208396,5,-9.46999212904399,0.752344078262038,0.566021612095955,-0.00341896934385878,0.323360616742496,-0.00228035229699409,NA,NA,-0.0375376959391937,NA,NA,0.0261741456232722,NA,32
"logkpl ~ MWa + logKowb + Mptc + Texpi + Skin.thicknessj",-361.527914855002,0.74625840844524,0.591014634158985,0.758313497928493,0.575039361140546,737.055829710003,5,-9.34599906883856,0.753332106000362,0.567509261930941,-0.00367482381032262,0.345961233861214,-0.00230881535293247,NA,NA,NA,NA,NA,0.025583420540245,0.206884715331356,33
"logkpl ~ MWa + logKowb + Mptc + Texpi",-361.535032181772,0.746274954936926,0.59096014675061,0.758301072110713,0.575020515964256,735.070064363544,4,-9.32069592408501,0.752155857185521,0.565738433498486,-0.00368626622543018,0.345996272661725,-0.00230943413909343,NA,NA,NA,NA,NA,0.0255725625978185,NA,34
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + Hag + Skin.thicknessj",-361.535553376308,0.746276166633949,0.586710159596033,0.758300162151174,0.575019135918498,741.071106752616,7,-1.66468665262128,0.755753069026523,0.571162701343009,-0.00565948452169808,NA,-0.00250472352492689,-0.406575735280038,0.304004482517055,-0.0610658567459105,0.0934384928835537,NA,NA,-0.0348636864813699,35
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + Hag",-361.535754770625,0.746276634845246,0.586727034704576,0.758299810533433,0.57501860265504,739.07150954125,6,-1.66834173831535,0.754549154301682,0.569344426257383,-0.005657264770733,NA,-0.00250450228148751,-0.40656433775877,0.304049225771557,-0.0610326415398478,0.0934337372083549,NA,NA,NA,36
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hag + MVh + Skin.thicknessj",-362.35703973024,0.748188443290423,0.589251789762119,0.756860873846995,0.572838382360436,742.71407946048,7,-1.66177639824124,0.757689629533978,0.574093574703336,-0.00496493216534332,NA,-0.00265081882722902,-0.435052809435708,0.33724628757389,NA,0.0725550957252141,-0.00102507194966453,NA,0.0736080087898226,37
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hag + MVh",-362.357934186929,0.748190528097557,0.589237689601117,0.756859301196873,0.572836001808219,740.715868373859,6,-1.65411522275907,0.756484263170868,0.572268440425171,-0.00497012804188061,NA,-0.00265126134446681,-0.435097646585466,0.337188132201577,NA,0.0725496949155178,-0.00102449206928515,NA,NA,38
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hag + Skin.thicknessj",-362.575895738812,0.74869872793043,0.589038556166141,0.75647571820854,0.572255512239126,741.151791477623,6,-1.70282571343243,0.756998096428142,0.573046117995831,-0.00572334032432137,NA,-0.00253816000811662,-0.428051780472725,0.336208177365369,NA,0.0775447933299782,NA,NA,0.0634126335253187,39
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hag",-362.576558722588,0.748700274271933,0.589010081740392,0.756474550354601,0.572253745334195,739.153117445175,5,-1.69620515622999,0.755797117992154,0.571229283565246,-0.00572744724178493,NA,-0.00253859617038151,-0.428093822468567,0.336158579067914,NA,0.0775377083316604,NA,NA,NA,40
"logkpl ~ MWa + logKowb + Mptc + Hdf + Hag + MVh + Skin.thicknessj",-362.976059074203,0.749632648808296,0.590152891169896,0.75576961865721,0.571187716485265,743.952118148406,7,-1.48850486295922,0.759152174904226,0.576312024661817,-0.00388770285011712,0.366604165207897,-0.00233841034740154,NA,NA,-0.0565490106645604,0.0775830151509245,-0.00101453725621335,NA,0.13236603696591,41
"logkpl ~ MWa + logKowb + Mptc + Hdf + Hag + MVh",-362.978942987188,0.749639383652662,0.590074578854427,0.755764521121531,0.571180011386057,741.957885974377,6,-1.4743965289524,0.757949179373203,0.574486958512513,-0.00389508179261133,0.36655836233008,-0.00233861758307314,NA,NA,-0.0566481836741525,0.0775812094108087,-0.00101341533520017,NA,NA,42
"logkpl ~ MWa + logKowb + Mptc + Hdf + Hag + Skin.thicknessj",-363.186329811016,0.75012385580828,0.590365378968635,0.755397618603055,0.570625562191166,742.372659622032,6,-1.54146963462065,0.758439021930555,0.575229749986977,-0.00470971346437117,0.364738148085637,-0.00224787553363481,NA,NA,-0.0509627738235388,0.0816890688867677,NA,NA,0.121686605180465,43
"logkpl ~ MWa + logKowb + Mptc + Hdf + Hag",-363.188764171895,0.750129544528198,0.5902813654629,0.755393307930495,0.570619049666175,740.377528343791,5,-1.52844456853462,0.757239936136661,0.573412320880254,-0.00471566192073547,0.36469793408287,-0.00224815811441817,NA,NA,-0.0510596331959317,0.0816832340010271,NA,NA,NA,44
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + MVh + Skin.thicknessj",-363.343494720618,0.750491214105942,0.59818254822656,0.755119132298159,0.570204903962725,744.686989441236,7,-1.49691949177268,0.760021643055116,0.577632897912198,-0.00260617776382666,NA,-0.00278661635219069,-0.360466989705658,0.263056842627557,-0.0491041611065738,NA,-0.00204614680693115,NA,-0.013088289946666,45
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + MVh",-363.343522787179,0.750491279724972,0.598193174593598,0.755119082532448,0.570204828804647,742.687045574358,6,-1.49829367359572,0.758810518762514,0.575793403384635,-0.00260538194537496,NA,-0.00278653104953569,-0.360463795432872,0.263074396079485,-0.0490921345664311,NA,-0.00204613790892329,NA,NA,46
"logkpl ~ MWa + logKowb + Mptc + Hag + MVh + Skin.thicknessj",-363.840105853604,0.751653179028363,0.591605145330219,0.754236696142873,0.568872993808516,743.680211707208,6,-1.55621371758671,0.759985297786568,0.577577652851738,-0.00436965840718945,0.389227258785053,-0.00235609048371114,NA,NA,NA,0.0659885828714132,-0.0006018645297916,NA,0.202103441404615,47
"logkpl ~ MWa + logKowb + Mptc + Hag + MVh",-363.846799067948,0.751668852013692,0.591567121885116,0.754224777144579,0.56885501445879,741.693598135895,5,-1.53483392092953,0.758793834540627,0.575768083336869,-0.00438222712200338,0.389217894259225,-0.00235645458097635,NA,NA,NA,0.065954747833478,-0.000599043892288254,NA,NA,48
"logkpl ~ MWa + logKowb + Mptc + Hag + Skin.thicknessj",-363.91682330629,0.751832841983399,0.591312189478273,0.754100039780664,0.568666869997199,741.833646612581,5,-1.58481586523966,0.75895937895238,0.576019338899783,-0.00484829663051704,0.386692617758033,-0.0022990535899311,NA,NA,NA,0.0692343586331841,NA,NA,0.19124477679756,49
"logkpl ~ MWa + logKowb + Mptc + Hag",-363.922815270481,0.751846876243563,0.591324610665775,0.754089362535583,0.568650766689322,739.845630540962,4,-1.56445279832593,0.757771687140471,0.574217929831717,-0.00485806989345259,0.386694997347548,-0.00229965121697062,NA,NA,NA,0.0691879357566318,NA,NA,NA,50
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + MVh + Skin.thicknessj",-364.011956564306,0.752055692162368,0.598544601135466,0.753930454270201,0.568411129876072,744.023913128613,6,-1.55912762528917,0.760392272801834,0.578196408536739,-0.00321797267845331,NA,-0.00275359098923884,-0.382752599294815,0.294854283878903,NA,NA,-0.00156052716569127,NA,0.063418045885761,51
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + MVh",-364.012613710008,0.752057231759475,0.598486477959593,0.753929282353305,0.56840936278977,742.025227420015,5,-1.55253354379209,0.759185895693316,0.576363224219662,-0.00322256134543713,NA,-0.00275396565918965,-0.382794583970758,0.294806897496193,NA,NA,-0.00155999321572412,NA,NA,52
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf + Skin.thicknessj",-364.177638489624,0.752443960688209,0.600070523103018,0.753634776688823,0.567965376634811,744.355276979247,6,-1.58077897811434,0.760784845306634,0.578793580848239,-0.00401604393788033,NA,-0.00257358116449335,-0.346671092677432,0.264868876845077,-0.0345540479779726,NA,NA,NA,-0.0113923143123488,53
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Hdf",-364.177659643524,0.75244401027427,0.600080341937517,0.753634738910464,0.567965319692643,742.355319287049,5,-1.58197477723098,0.759576340437132,0.576956216951866,-0.00401534590430871,NA,-0.00257350772165633,-0.346668364535536,0.264884148877133,-0.0345436349010687,NA,NA,NA,NA,54
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce + Skin.thicknessj",-364.532185976463,0.753275501181698,0.599956296384265,0.753000630293139,0.567009949221864,743.064371952927,5,-1.61280076982671,0.760415712951162,0.578232056503024,-0.00422585133884536,NA,-0.00258685379046842,-0.366017818075198,0.288611441128301,NA,NA,NA,NA,0.0462121037077949,55
"logkpl ~ MWa + Mptc + LogSaqd + LogSoce",-364.532533817242,0.753276317443624,0.599920789495282,0.753000007191793,0.56700901083084,741.065067634483,4,-1.60798189817123,0.759212392826782,0.576403457421767,-0.00422894404927396,NA,-0.00258716841032171,-0.366052587581335,0.28857846459726,NA,NA,NA,NA,NA,56
"logkpl ~ MWa + logKowb + Mptc + Hdf + MVh + Skin.thicknessj",-364.788123668201,0.753876337540368,0.599975868412731,0.752541653754047,0.566318940634876,745.576247336403,6,-1.41521084329932,0.762233100138654,0.580999298946983,-0.0023045069766332,0.324698091289862,-0.00248038591787593,NA,NA,-0.0387732309242539,NA,-0.00147957716341449,NA,0.130419302559295,57
"logkpl ~ MWa + logKowb + Mptc + Hdf + MVh",-364.790891947048,0.753882838938864,0.599866151080873,0.752536683828385,0.566311460507423,743.581783894096,5,-1.40131167951627,0.76102880759302,0.579164845986454,-0.00231181370485868,0.324653923045794,-0.00248058684988537,NA,NA,-0.0388713530550902,NA,-0.0014784610777523,NA,NA,58
"logkpl ~ MWa + logKowb + Mptc + MVh + Skin.thicknessj",-365.210153430523,0.754868136574787,0.599941462745718,0.751782607668441,0.565177089192762,744.420306861045,5,-1.47180484271201,0.762023444751821,0.580679730351432,-0.00282147646735474,0.345480102331933,-0.00247784086480222,NA,NA,NA,NA,-0.00113267691877688,NA,0.180801541052463,59
"logkpl ~ MWa + logKowb + Mptc + MVh",-365.215464839234,0.754880627061914,0.599772015690803,0.751773037164986,0.565162699408267,742.430929678468,4,-1.45271618404524,0.760829344954348,0.578861292143663,-0.00283343122045343,0.345491792175269,-0.00247811075386126,NA,NA,NA,NA,-0.00112990994742168,NA,NA,60
"logkpl ~ MWa + logKowb + Mptc + Hdf + Skin.thicknessj",-365.240971361382,0.754940611935514,0.600902774816144,0.751727071447258,0.565093589946671,744.481942722764,5,-1.48857608244321,0.76209660709815,0.580791238550513,-0.00340787747105276,0.318594177946369,-0.00235630008609931,NA,NA,-0.0290177255483983,NA,NA,NA,0.114303453765024,61
"logkpl ~ MWa + logKowb + Mptc + Hdf",-365.243091971355,0.754945599287162,0.600828186535496,0.75172324940611,0.56508784369768,742.48618394271,4,-1.47634478845899,0.760894829182985,0.578960941077403,-0.00341355238403031,0.318559499710164,-0.00235655824817948,NA,NA,-0.0291101809104866,NA,NA,NA,NA,62
"logkpl ~ MWa + logKowb + Mptc + Skin.thicknessj",-365.49159303559,0.755530264148251,0.600656393661675,0.751274883508535,0.564413950590763,742.983186071181,4,-1.5199056934851,0.761484101403431,0.57985803669019,-0.00361328612341814,0.336260545875945,-0.00237741402299313,NA,NA,NA,NA,NA,NA,0.157378144414903,63
"logkpl ~ MWa + logKowb + Mptc",-365.495611609683,0.755539722632208,0.600539876517297,0.751267624963516,0.564403044318322,740.991223219366,3,-1.50318245609045,0.760291591630799,0.578043304304494,-0.00362201117441056,0.33629033497336,-0.00237786263471057,NA,NA,NA,NA,NA,NA,NA,64
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + Hag + MVh + Texpi + Skin.thicknessj",-367.119483904845,0.759371525059755,0.593794238473635,0.74831376101423,0.559973484923262,756.238967809689,9,-9.82876867139896,0.7714834778391,0.595186756578713,-0.00608980551603027,-101.080521092898,NA,-101.481923441736,101.442419025043,-0.0757646196620569,0.0811618231409373,-0.000325579655237779,0.0250982519639487,0.150294112161951,65
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + Hag + MVh + Texpi",-367.123099673788,0.759380078727807,0.593849953173811,0.748307137361305,0.559963571825871,754.246199347576,8,-9.81136295708653,0.77025481001572,0.593292472352353,-0.00610052003828667,-101.081701292621,NA,-101.48315095411,101.443433608358,-0.0759039369127559,0.0811937260517379,-0.000324616715607621,0.0250921163755889,NA,66
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + Hag + Texpi + Skin.thicknessj",-367.140664066434,0.759421631421845,0.593868773754857,0.748274958553528,0.559915413598284,754.281328132868,8,-9.70761072941387,0.770296957766707,0.593357403144644,-0.00632375950429913,-101.79514693171,NA,-102.195058974646,102.156996695442,-0.0736125460059561,0.0824238809094684,NA,0.024678806096253,0.147690141230979,67
"logkpl ~ MWa + logKowb + LogSaqd + LogSoce + Hdf + Hag + Texpi",-367.144155347875,0.759429891138564,0.593895816749798,0.748268561774423,0.559905840539964,752.28831069575,7,-9.69085785532182,0.769073831644919,0.591474558520998,-0.00633360893569206,-101.794229667289,NA,-102.194192537134,102.155916815719,-0.0737557115338885,0.0824515644837689,NA,0.0246739956316955,NA,68
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + Hag + MVh + Texpi + Skin.thicknessj",-367.765598230329,0.760901540440812,0.596641457935183,0.747126849183086,0.558198528770245,755.531196460658,8,-9.93654336480196,0.771798059879035,0.595672245233043,-0.00607598033159704,NA,NA,-0.405776461938146,0.362235832871064,-0.074156163362851,0.081390541308808,-0.000395934562626285,0.025394674574965,0.150608313666466,69
"logkpl ~ MWa + LogSaqd + LogSoce + Hdf + Hag + MVh + Texpi",-367.769214545942,0.760910112639008,0.596697322425793,0.74712018723971,0.558188574181099,753.538429091885,7,-9.91910252305783,0.770572850361864,0.593782517714807,-0.00608671709189778,NA,NA,-0.405823924679086,0.36206987417864,-0.0742957530511458,0.0814225135919587,-0.000394970433042336,0.0253885296277493,NA,70
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + Hag + MVh + Texpi + Skin.thicknessj",-367.770227819929,0.760912514544429,0.596654136129098,0.747118320558111,0.558185784913573,755.540455639858,8,-9.93707348814024,0.77180919113772,0.595689427524662,-0.00607587090620283,0.362204376683995,NA,-0.0435773737595587,NA,-0.0741633036862649,0.0813823368552223,-0.000396182143981243,0.0253961476224776,0.150565190838397,71
"logkpl ~ MWa + logKowb + LogSoce + Hdf + Hag + MVh + Texpi + Skin.thicknessj",-367.770785660895,0.760913836876331,0.596654556295649,0.747117292880906,0.558184249321693,755.541571321789,8,-9.93695154283552,0.771810532406127,0.59569149793303,-0.00607553161957554,0.405765601884024,NA,NA,-0.0435388028232959,-0.0741571604838366,0.0813778278176953,-0.000396072727890196,0.0253959555399541,0.15062223564624,72
"logkpl ~ MWa + logKowb + LogSaqd + Hdf + Hag + MVh + Texpi",-367.773841960711,0.760921081710884,0.596709979975409,0.747111662353197,0.558175836024157,753.547683921423,7,-9.91963746478728,0.770583958729122,0.593799637450645,-0.00608660461433166,0.362038464628707,NA,-0.0437907276820849,NA,-0.074302856175132,0.0814142995178943,-0.000395218174932401,0.0253900039523222,NA,73
"logkpl ~ MWa + logKowb + LogSoce + Hdf + Hag + MVh + Texpi",-367.774402528212,0.760922410520857,0.596710427307715,0.747110629620589,0.558174292892072,753.548805056423,7,-9.9195091391704,0.770585304413548,0.59380171137812,-0.00608626936112669,0.405813070722078,NA,NA,-0.0437522456623193,-0.0742967624108515,0.081409802998537,-0.000395108540472707,0.0253898101650054,NA,74
